function,slot,fixed,sentinel,symbolic
gtk_text_view_buffer_to_window_coords,1,,,
gtk_text_view_buffer_to_window_coords,2,,,
gtk_text_view_buffer_to_window_coords,3,,,
gtk_text_view_buffer_to_window_coords,4,,,
gtk_text_view_buffer_to_window_coords,5,,,
gtk_text_view_forward_display_line,0,,,
gtk_text_view_forward_display_line,1,,,
gtk_text_view_forward_display_line_end,0,,,
gtk_text_view_forward_display_line_end,1,,,
gtk_text_view_get_accepts_tab,0,,,
gtk_text_view_get_border_window_size,0,,,
gtk_text_view_get_border_window_size,1,,,
gtk_text_view_get_buffer,0,,,
gtk_text_view_get_cursor_locations,0,,,
gtk_text_view_get_cursor_locations,1,,,
gtk_text_view_get_cursor_locations,2,,,
gtk_text_view_get_cursor_locations,3,,,
gtk_text_view_get_cursor_visible,0,,,
gtk_text_view_get_default_attributes,0,,,
gtk_text_view_get_editable,0,,,
gtk_text_view_get_hadjustment,0,,,
gtk_text_view_get_indent,0,,,
gtk_text_view_get_input_hints,0,,,
gtk_text_view_get_input_purpose,0,,,
gtk_text_view_get_iter_at_location,0,,,
gtk_text_view_get_iter_at_location,1,,,
gtk_text_view_get_iter_at_location,2,,,
gtk_text_view_get_iter_at_location,3,,,
gtk_text_view_get_iter_at_position,0,,,
gtk_text_view_get_iter_at_position,1,,,
gtk_text_view_get_iter_at_position,2,,,
gtk_text_view_get_iter_at_position,3,,,
gtk_text_view_get_iter_at_position,4,,,
gtk_text_view_get_iter_location,0,,,
gtk_text_view_get_iter_location,1,,,
gtk_text_view_get_iter_location,2,,,
gtk_text_view_get_justification,0,,,
gtk_text_view_get_left_margin,0,,,
gtk_text_view_get_line_at_y,0,,,
gtk_text_view_get_line_at_y,1,,,
gtk_text_view_get_line_at_y,2,,,
gtk_text_view_get_line_at_y,3,,,
gtk_text_view_get_line_yrange,0,,,
gtk_text_view_get_line_yrange,1,,,
gtk_text_view_get_line_yrange,2,,,
gtk_text_view_get_line_yrange,3,,,
gtk_text_view_get_monospace,0,,,
gtk_text_view_get_overwrite,0,,,
gtk_text_view_get_pixels_above_lines,0,,,
gtk_text_view_get_pixels_below_lines,0,,,
gtk_text_view_get_pixels_inside_wrap,0,,,
gtk_text_view_get_right_margin,0,,,
gtk_text_view_get_tabs,0,,,
gtk_text_view_get_vadjustment,0,,,
gtk_text_view_get_visible_rect,0,,,
gtk_text_view_get_visible_rect,1,,,
gtk_text_view_get_window,0,,,
gtk_text_view_get_window,1,,,
gtk_text_view_get_window_type,0,,,
gtk_text_view_get_window_type,1,,,
gtk_text_view_get_wrap_mode,0,,,
gtk_text_view_im_context_filter_keypress,0,,,
gtk_text_view_im_context_filter_keypress,1,,,
gtk_text_view_move_child,0,,,
gtk_text_view_move_child,1,,,
gtk_text_view_move_child,2,,,
gtk_text_view_move_child,3,,,
gtk_text_view_move_mark_onscreen,0,,,
gtk_text_view_move_mark_onscreen,1,,,
gtk_text_view_move_visually,0,,,
gtk_text_view_move_visually,1,,,
gtk_text_view_move_visually,2,,,
gtk_text_view_place_cursor_onscreen,0,,,
gtk_text_view_reset_im_context,0,,,
gtk_text_view_scroll_mark_onscreen,0,,,
gtk_text_view_scroll_mark_onscreen,1,,,
gtk_text_view_scroll_to_iter,0,,,
gtk_text_view_scroll_to_iter,1,,,
gtk_text_view_scroll_to_iter,2,,,
gtk_text_view_scroll_to_iter,3,,,
gtk_text_view_scroll_to_iter,4,,,
gtk_text_view_scroll_to_iter,5,,,
gtk_text_view_scroll_to_mark,0,,,
gtk_text_view_scroll_to_mark,1,,,
gtk_text_view_scroll_to_mark,2,,,
gtk_text_view_scroll_to_mark,3,,,
gtk_text_view_scroll_to_mark,4,,,
gtk_text_view_scroll_to_mark,5,,,
gtk_text_view_set_accepts_tab,0,,,
gtk_text_view_set_accepts_tab,1,,,
gtk_text_view_set_border_window_size,0,,,
gtk_text_view_set_border_window_size,1,,,
gtk_text_view_set_border_window_size,2,,,
gtk_text_view_set_buffer,0,,,
gtk_text_view_set_buffer,1,,,
gtk_text_view_set_cursor_visible,0,,,
gtk_text_view_set_cursor_visible,1,,,
gtk_text_view_set_editable,0,,,
gtk_text_view_set_editable,1,,,
gtk_text_view_set_indent,0,,,
gtk_text_view_set_indent,1,,,
gtk_text_view_set_input_hints,0,,,
gtk_text_view_set_input_hints,1,,,
gtk_text_view_set_input_purpose,0,,,
gtk_text_view_set_input_purpose,1,,,
gtk_text_view_set_justification,0,,,
gtk_text_view_set_justification,1,,,
gtk_text_view_set_left_margin,0,,,
gtk_text_view_set_left_margin,1,,,
gtk_text_view_set_monospace,0,,,
gtk_text_view_set_monospace,1,,,
gtk_text_view_set_overwrite,0,,,
gtk_text_view_set_overwrite,1,,,
gtk_text_view_set_pixels_above_lines,0,,,
gtk_text_view_set_pixels_above_lines,1,,,
gtk_text_view_set_pixels_below_lines,0,,,
gtk_text_view_set_pixels_below_lines,1,,,
gtk_text_view_set_pixels_inside_wrap,0,,,
gtk_text_view_set_pixels_inside_wrap,1,,,
gtk_text_view_set_right_margin,0,,,
gtk_text_view_set_right_margin,1,,,
gtk_text_view_set_tabs,0,,,
gtk_text_view_set_tabs,1,,,
gtk_text_view_set_wrap_mode,0,,,
gtk_text_view_set_wrap_mode,1,,,
gtk_text_view_starts_display_line,0,,,
gtk_text_view_starts_display_line,1,,,
gtk_text_view_window_to_buffer_coords,0,,,
gtk_text_view_window_to_buffer_coords,1,,,
gtk_text_view_window_to_buffer_coords,2,,,
gtk_text_view_window_to_buffer_coords,3,,,
gtk_text_view_window_to_buffer_coords,4,,,
gtk_text_view_window_to_buffer_coords,5,,,
gtk_theming_engine_get,0,,,
gtk_theming_engine_get,1,,,
gtk_theming_engine_get,2,,,
gtk_theming_engine_get_background_color,0,,,
gtk_theming_engine_get_background_color,1,,,
gtk_theming_engine_get_background_color,2,,,
gtk_theming_engine_get_border,0,,,
gtk_theming_engine_get_border,1,,,
gtk_theming_engine_get_border,2,,,
gtk_theming_engine_get_border_color,0,,,
gtk_theming_engine_get_border_color,1,,,
gtk_theming_engine_get_border_color,2,,,
gtk_theming_engine_get_color,0,,,
gtk_theming_engine_get_color,1,,,
gtk_theming_engine_get_color,2,,,
gtk_theming_engine_get_direction,0,,,
gtk_theming_engine_get_font,0,,,
gtk_theming_engine_get_font,1,,,
gtk_theming_engine_get_junction_sides,0,,,
gtk_theming_engine_get_margin,0,,,
gtk_theming_engine_get_margin,1,,,
gtk_theming_engine_get_margin,2,,,
gtk_theming_engine_get_padding,0,,,
gtk_theming_engine_get_padding,1,,,
gtk_theming_engine_get_padding,2,,,
gtk_theming_engine_get_path,0,,,
gtk_theming_engine_get_property,0,,,
gtk_theming_engine_get_property,1,,NUL,
gtk_theming_engine_get_property,2,,,
gtk_theming_engine_get_property,3,,,
gtk_theming_engine_get_screen,0,,,
gtk_theming_engine_get_state,0,,,
gtk_theming_engine_get_style,0,,,
gtk_theming_engine_get_style,1,,,
gtk_theming_engine_get_style_property,0,,,
gtk_theming_engine_get_style_property,1,,NUL,
gtk_theming_engine_get_style_property,2,,,
gtk_theming_engine_get_style_valist,0,,,
gtk_theming_engine_get_style_valist,1,,,
gtk_theming_engine_get_valist,0,,,
gtk_theming_engine_get_valist,1,,,
gtk_theming_engine_get_valist,2,,,
gtk_theming_engine_has_class,0,,,
gtk_theming_engine_has_class,1,,NUL,
gtk_theming_engine_has_region,0,,,
gtk_theming_engine_has_region,1,,NUL,
gtk_theming_engine_has_region,2,,,
gtk_theming_engine_load,0,,NUL,
gtk_theming_engine_lookup_color,0,,,
gtk_theming_engine_lookup_color,1,,NUL,
gtk_theming_engine_lookup_color,2,,,
gtk_theming_engine_register_property,0,,NUL,
gtk_theming_engine_register_property,1,,,
gtk_theming_engine_register_property,2,,,
gtk_theming_engine_state_is_running,0,,,
gtk_theming_engine_state_is_running,1,,,
gtk_theming_engine_state_is_running,2,,,
gtk_toggle_action_get_active,0,,,
gtk_toggle_action_get_draw_as_radio,0,,,
gtk_toggle_action_set_active,0,,,
gtk_toggle_action_set_active,1,,,
gtk_toggle_action_set_draw_as_radio,0,,,
gtk_toggle_action_set_draw_as_radio,1,,,
gtk_toggle_action_toggled,0,,,
gtk_toggle_button_get_active,0,,,
gtk_toggle_button_get_inconsistent,0,,,
gtk_toggle_button_get_mode,0,,,
gtk_toggle_button_set_active,0,,,
gtk_toggle_button_set_active,1,,,
gtk_toggle_button_set_inconsistent,0,,,
gtk_toggle_button_set_inconsistent,1,,,
gtk_toggle_button_set_mode,0,,,
gtk_toggle_button_set_mode,1,,,
gtk_toggle_button_toggled,0,,,
gtk_toggle_tool_button_get_active,0,,,
gtk_toggle_tool_button_set_active,0,,,
gtk_toggle_tool_button_set_active,1,,,
gtk_tool_button_get_icon_name,0,,,
gtk_tool_button_get_icon_widget,0,,,
gtk_tool_button_get_label,0,,,
gtk_tool_button_get_label_widget,0,,,
gtk_tool_button_get_stock_id,0,,,
gtk_tool_button_get_use_underline,0,,,
gtk_tool_button_set_icon_name,0,,,
gtk_tool_button_set_icon_name,1,,NUL,
gtk_tool_button_set_icon_widget,0,,,
gtk_tool_button_set_icon_widget,1,,,
gtk_tool_button_set_label,0,,,
gtk_tool_button_set_label,1,,NUL,
gtk_tool_button_set_label_widget,0,,,
gtk_tool_button_set_label_widget,1,,,
gtk_tool_button_set_stock_id,0,,,
gtk_tool_button_set_stock_id,1,,NUL,
gtk_tool_button_set_use_underline,0,,,
gtk_tool_button_set_use_underline,1,,,
gtk_tool_item_get_ellipsize_mode,0,,,
gtk_tool_item_get_expand,0,,,
gtk_tool_item_get_homogeneous,0,,,
gtk_tool_item_get_icon_size,0,,,
gtk_tool_item_get_is_important,0,,,
gtk_tool_item_get_orientation,0,,,
gtk_tool_item_get_proxy_menu_item,0,,,
gtk_tool_item_get_proxy_menu_item,1,,NUL,
gtk_tool_item_get_relief_style,0,,,
gtk_tool_item_get_text_alignment,0,,,
gtk_tool_item_get_text_orientation,0,,,
gtk_tool_item_get_text_size_group,0,,,
gtk_tool_item_get_toolbar_style,0,,,
gtk_tool_item_get_use_drag_window,0,,,
gtk_tool_item_get_visible_horizontal,0,,,
gtk_tool_item_get_visible_vertical,0,,,
gtk_tool_item_group_get_collapsed,0,,,
gtk_tool_item_group_get_drop_item,0,,,
gtk_tool_item_group_get_drop_item,1,,,
gtk_tool_item_group_get_drop_item,2,,,
gtk_tool_item_group_get_ellipsize,0,,,
gtk_tool_item_group_get_header_relief,0,,,
gtk_tool_item_group_get_item_position,0,,,
gtk_tool_item_group_get_item_position,1,,,
gtk_tool_item_group_get_label,0,,,
gtk_tool_item_group_get_label_widget,0,,,
gtk_tool_item_group_get_n_items,0,,,
gtk_tool_item_group_get_nth_item,0,,,
gtk_tool_item_group_get_nth_item,1,,,
gtk_tool_item_group_insert,0,,,
gtk_tool_item_group_insert,1,,,
gtk_tool_item_group_insert,2,,,
gtk_tool_item_group_set_collapsed,0,,,
gtk_tool_item_group_set_collapsed,1,,,
gtk_tool_item_group_set_ellipsize,0,,,
gtk_tool_item_group_set_ellipsize,1,,,
gtk_tool_item_group_set_header_relief,0,,,
gtk_tool_item_group_set_header_relief,1,,,
gtk_tool_item_group_set_item_position,0,,,
gtk_tool_item_group_set_item_position,1,,,
gtk_tool_item_group_set_item_position,2,,,
gtk_tool_item_group_set_label,0,,,
gtk_tool_item_group_set_label,1,,NUL,
gtk_tool_item_group_set_label_widget,0,,,
gtk_tool_item_group_set_label_widget,1,,,
gtk_tool_item_rebuild_menu,0,,,
gtk_tool_item_retrieve_proxy_menu_item,0,,,
gtk_tool_item_set_expand,0,,,
gtk_tool_item_set_expand,1,,,
gtk_tool_item_set_homogeneous,0,,,
gtk_tool_item_set_homogeneous,1,,,
gtk_tool_item_set_is_important,0,,,
gtk_tool_item_set_is_important,1,,,
gtk_tool_item_set_proxy_menu_item,0,,,
gtk_tool_item_set_proxy_menu_item,1,,NUL,
gtk_tool_item_set_proxy_menu_item,2,,,
gtk_tool_item_set_tooltip_markup,0,,,
gtk_tool_item_set_tooltip_markup,1,,NUL,
gtk_tool_item_set_tooltip_text,0,,,
gtk_tool_item_set_tooltip_text,1,,NUL,
gtk_tool_item_set_use_drag_window,0,,,
gtk_tool_item_set_use_drag_window,1,,,
gtk_tool_item_set_visible_horizontal,0,,,
gtk_tool_item_set_visible_horizontal,1,,,
gtk_tool_item_set_visible_vertical,0,,,
gtk_tool_item_set_visible_vertical,1,,,
gtk_tool_item_toolbar_reconfigured,0,,,
gtk_tool_palette_add_drag_dest,0,,,
gtk_tool_palette_add_drag_dest,1,,,
gtk_tool_palette_add_drag_dest,2,,,
gtk_tool_palette_add_drag_dest,3,,,
gtk_tool_palette_add_drag_dest,4,,,
gtk_tool_palette_get_drag_item,0,,,
gtk_tool_palette_get_drag_item,1,,,
gtk_tool_palette_get_drop_group,0,,,
gtk_tool_palette_get_drop_group,1,,,
gtk_tool_palette_get_drop_group,2,,,
gtk_tool_palette_get_drop_item,0,,,
gtk_tool_palette_get_drop_item,1,,,
gtk_tool_palette_get_drop_item,2,,,
gtk_tool_palette_get_exclusive,0,,,
gtk_tool_palette_get_exclusive,1,,,
gtk_tool_palette_get_expand,0,,,
gtk_tool_palette_get_expand,1,,,
gtk_tool_palette_get_group_position,0,,,
gtk_tool_palette_get_group_position,1,,,
gtk_tool_palette_get_hadjustment,0,,,
gtk_tool_palette_get_icon_size,0,,,
gtk_tool_palette_get_style,0,,,
gtk_tool_palette_get_vadjustment,0,,,
gtk_tool_palette_set_drag_source,0,,,
gtk_tool_palette_set_drag_source,1,,,
gtk_tool_palette_set_exclusive,0,,,
gtk_tool_palette_set_exclusive,1,,,
gtk_tool_palette_set_exclusive,2,,,
gtk_tool_palette_set_expand,0,,,
gtk_tool_palette_set_expand,1,,,
gtk_tool_palette_set_expand,2,,,
gtk_tool_palette_set_group_position,0,,,
gtk_tool_palette_set_group_position,1,,,
gtk_tool_palette_set_group_position,2,,,
gtk_tool_palette_set_icon_size,0,,,
gtk_tool_palette_set_icon_size,1,,,
gtk_tool_palette_set_style,0,,,
gtk_tool_palette_set_style,1,,,
gtk_tool_palette_unset_icon_size,0,,,
gtk_tool_palette_unset_style,0,,,
gtk_tool_shell_get_ellipsize_mode,0,,,
gtk_tool_shell_get_icon_size,0,,,
gtk_tool_shell_get_orientation,0,,,
gtk_tool_shell_get_relief_style,0,,,
gtk_tool_shell_get_style,0,,,
gtk_tool_shell_get_text_alignment,0,,,
gtk_tool_shell_get_text_orientation,0,,,
gtk_tool_shell_get_text_size_group,0,,,
gtk_tool_shell_rebuild_menu,0,,,
gtk_toolbar_get_drop_index,0,,,
gtk_toolbar_get_drop_index,1,,,
gtk_toolbar_get_drop_index,2,,,
gtk_toolbar_get_icon_size,0,,,
gtk_toolbar_get_item_index,0,,,
gtk_toolbar_get_item_index,1,,,
gtk_toolbar_get_n_items,0,,,
gtk_toolbar_get_nth_item,0,,,
gtk_toolbar_get_nth_item,1,,,
gtk_toolbar_get_relief_style,0,,,
gtk_toolbar_get_show_arrow,0,,,
gtk_toolbar_get_style,0,,,
gtk_toolbar_insert,0,,,
gtk_toolbar_insert,1,,,
gtk_toolbar_insert,2,,,
gtk_toolbar_set_drop_highlight_item,0,,,
gtk_toolbar_set_drop_highlight_item,1,,,
gtk_toolbar_set_drop_highlight_item,2,,,
gtk_toolbar_set_icon_size,0,,,
gtk_toolbar_set_icon_size,1,,,
gtk_toolbar_set_show_arrow,0,,,
gtk_toolbar_set_show_arrow,1,,,
gtk_toolbar_set_style,0,,,
gtk_toolbar_set_style,1,,,
gtk_toolbar_unset_icon_size,0,,,
gtk_toolbar_unset_style,0,,,
gtk_tooltip_set_custom,0,,,
gtk_tooltip_set_custom,1,,,
gtk_tooltip_set_icon,0,,,
gtk_tooltip_set_icon,1,,,
gtk_tooltip_set_icon_from_gicon,0,,,
gtk_tooltip_set_icon_from_gicon,1,,,
gtk_tooltip_set_icon_from_gicon,2,,,
gtk_tooltip_set_icon_from_icon_name,0,,,
gtk_tooltip_set_icon_from_icon_name,1,,NUL,
gtk_tooltip_set_icon_from_icon_name,2,,,
gtk_tooltip_set_icon_from_stock,0,,,
gtk_tooltip_set_icon_from_stock,1,,NUL,
gtk_tooltip_set_icon_from_stock,2,,,
gtk_tooltip_set_markup,0,,,
gtk_tooltip_set_markup,1,,NUL,
gtk_tooltip_set_text,0,,,
gtk_tooltip_set_text,1,,NUL,
gtk_tooltip_set_tip_area,0,,,
gtk_tooltip_set_tip_area,1,,,
gtk_tooltip_trigger_tooltip_query,0,,,
gtk_toplevel_accessible_get_children,0,,,
gtk_tree_drag_dest_drag_data_received,0,,,
gtk_tree_drag_dest_drag_data_received,1,,,
gtk_tree_drag_dest_drag_data_received,2,,,
gtk_tree_drag_dest_row_drop_possible,0,,,
gtk_tree_drag_dest_row_drop_possible,1,,,
gtk_tree_drag_dest_row_drop_possible,2,,,
gtk_tree_drag_source_drag_data_delete,0,,,
gtk_tree_drag_source_drag_data_delete,1,,,
gtk_tree_drag_source_drag_data_get,0,,,
gtk_tree_drag_source_drag_data_get,1,,,
gtk_tree_drag_source_drag_data_get,2,,,
gtk_tree_drag_source_row_draggable,0,,,
gtk_tree_drag_source_row_draggable,1,,,
gtk_tree_get_row_drag_data,0,,,
gtk_tree_get_row_drag_data,1,,,
gtk_tree_get_row_drag_data,2,,,
gtk_tree_iter_copy,0,,,
gtk_tree_iter_free,0,,,
gtk_tree_model_filter_clear_cache,0,,,
gtk_tree_model_filter_convert_child_iter_to_iter,0,,,
gtk_tree_model_filter_convert_child_iter_to_iter,1,,,
gtk_tree_model_filter_convert_child_iter_to_iter,2,,,
gtk_tree_model_filter_convert_child_path_to_path,0,,,
gtk_tree_model_filter_convert_child_path_to_path,1,,,
gtk_tree_model_filter_convert_iter_to_child_iter,0,,,
gtk_tree_model_filter_convert_iter_to_child_iter,1,,,
gtk_tree_model_filter_convert_iter_to_child_iter,2,,,
gtk_tree_model_filter_convert_path_to_child_path,0,,,
gtk_tree_model_filter_convert_path_to_child_path,1,,,
gtk_tree_model_filter_get_model,0,,,
gtk_tree_model_filter_new,0,,,
gtk_tree_model_filter_new,1,,,
gtk_tree_model_filter_refilter,0,,,
gtk_tree_model_filter_set_modify_func,0,,,
gtk_tree_model_filter_set_modify_func,1,,,
gtk_tree_model_filter_set_modify_func,2,,,1
gtk_tree_model_filter_set_modify_func,3,,,
gtk_tree_model_filter_set_modify_func,4,,,
gtk_tree_model_filter_set_modify_func,5,,,
gtk_tree_model_filter_set_visible_column,0,,,
gtk_tree_model_filter_set_visible_column,1,,,
gtk_tree_model_filter_set_visible_func,0,,,
gtk_tree_model_filter_set_visible_func,1,,,
gtk_tree_model_filter_set_visible_func,2,,,
gtk_tree_model_filter_set_visible_func,3,,,
gtk_tree_model_foreach,0,,,
gtk_tree_model_foreach,1,,,
gtk_tree_model_foreach,2,,,
gtk_tree_model_get,0,,,
gtk_tree_model_get,1,,,
gtk_tree_model_get,2,,,
gtk_tree_model_get_column_type,0,,,
gtk_tree_model_get_column_type,1,,,
gtk_tree_model_get_flags,0,,,
gtk_tree_model_get_iter,0,,,
gtk_tree_model_get_iter,1,,,
gtk_tree_model_get_iter,2,,,
gtk_tree_model_get_iter_first,0,,,
gtk_tree_model_get_iter_first,1,,,
gtk_tree_model_get_iter_from_string,0,,,
gtk_tree_model_get_iter_from_string,1,,,
gtk_tree_model_get_iter_from_string,2,,NUL,
gtk_tree_model_get_n_columns,0,,,
gtk_tree_model_get_path,0,,,
gtk_tree_model_get_path,1,,,
gtk_tree_model_get_string_from_iter,0,,,
gtk_tree_model_get_string_from_iter,1,,,
gtk_tree_model_get_valist,0,,,
gtk_tree_model_get_valist,1,,,
gtk_tree_model_get_valist,2,,,
gtk_tree_model_get_value,0,,,
gtk_tree_model_get_value,1,,,
gtk_tree_model_get_value,2,,,
gtk_tree_model_get_value,3,,,
gtk_tree_model_iter_children,0,,,
gtk_tree_model_iter_children,1,,,
gtk_tree_model_iter_children,2,,,
gtk_tree_model_iter_has_child,0,,,
gtk_tree_model_iter_has_child,1,,,
gtk_tree_model_iter_n_children,0,,,
gtk_tree_model_iter_n_children,1,,,
gtk_tree_model_iter_next,0,,,
gtk_tree_model_iter_next,1,,,
gtk_tree_model_iter_nth_child,0,,,
gtk_tree_model_iter_nth_child,1,,,
gtk_tree_model_iter_nth_child,2,,,
gtk_tree_model_iter_nth_child,3,,,
gtk_tree_model_iter_parent,0,,,
gtk_tree_model_iter_parent,1,,,
gtk_tree_model_iter_parent,2,,,
gtk_tree_model_iter_previous,0,,,
gtk_tree_model_iter_previous,1,,,
gtk_tree_model_ref_node,0,,,
gtk_tree_model_ref_node,1,,,
gtk_tree_model_row_changed,0,,,
gtk_tree_model_row_changed,1,,,
gtk_tree_model_row_changed,2,,,
gtk_tree_model_row_deleted,0,,,
gtk_tree_model_row_deleted,1,,,
gtk_tree_model_row_has_child_toggled,0,,,
gtk_tree_model_row_has_child_toggled,1,,,
gtk_tree_model_row_has_child_toggled,2,,,
gtk_tree_model_row_inserted,0,,,
gtk_tree_model_row_inserted,1,,,
gtk_tree_model_row_inserted,2,,,
gtk_tree_model_rows_reordered,0,,,
gtk_tree_model_rows_reordered,1,,,
gtk_tree_model_rows_reordered,2,,,
gtk_tree_model_rows_reordered,3,,,
gtk_tree_model_rows_reordered_with_length,0,,,
gtk_tree_model_rows_reordered_with_length,1,,,
gtk_tree_model_rows_reordered_with_length,2,,,
gtk_tree_model_rows_reordered_with_length,3,,,4
gtk_tree_model_rows_reordered_with_length,4,,,
gtk_tree_model_sort_clear_cache,0,,,
gtk_tree_model_sort_convert_child_iter_to_iter,0,,,
gtk_tree_model_sort_convert_child_iter_to_iter,1,,,
gtk_tree_model_sort_convert_child_iter_to_iter,2,,,
gtk_tree_model_sort_convert_child_path_to_path,0,,,
gtk_tree_model_sort_convert_child_path_to_path,1,,,
gtk_tree_model_sort_convert_iter_to_child_iter,0,,,
gtk_tree_model_sort_convert_iter_to_child_iter,1,,,
gtk_tree_model_sort_convert_iter_to_child_iter,2,,,
gtk_tree_model_sort_convert_path_to_child_path,0,,,
gtk_tree_model_sort_convert_path_to_child_path,1,,,
gtk_tree_model_sort_get_model,0,,,
gtk_tree_model_sort_iter_is_valid,0,,,
gtk_tree_model_sort_iter_is_valid,1,,,
gtk_tree_model_sort_new_with_model,0,,,
gtk_tree_model_sort_reset_default_sort_func,0,,,
gtk_tree_model_unref_node,0,,,
gtk_tree_model_unref_node,1,,,
gtk_tree_path_append_index,0,,,
gtk_tree_path_append_index,1,,,
gtk_tree_path_compare,0,,,
gtk_tree_path_compare,1,,,
gtk_tree_path_copy,0,,,
gtk_tree_path_down,0,,,
gtk_tree_path_free,0,,,
gtk_tree_path_get_depth,0,,,
gtk_tree_path_get_indices,0,,,
gtk_tree_path_get_indices_with_depth,0,,,
gtk_tree_path_get_indices_with_depth,1,,,
gtk_tree_path_is_ancestor,0,,,
gtk_tree_path_is_ancestor,1,,,
gtk_tree_path_is_descendant,0,,,
gtk_tree_path_is_descendant,1,,,
gtk_tree_path_next,0,,,
gtk_tree_path_prepend_index,0,,,
gtk_tree_path_prepend_index,1,,,
gtk_tree_path_prev,0,,,
gtk_tree_path_to_string,0,,,
gtk_tree_path_up,0,,,
gtk_tree_row_reference_copy,0,,,
gtk_tree_row_reference_deleted,0,,,
gtk_tree_row_reference_deleted,1,,,
gtk_tree_row_reference_free,0,,,
gtk_tree_row_reference_get_model,0,,,
gtk_tree_row_reference_get_path,0,,,
gtk_tree_row_reference_inserted,0,,,
gtk_tree_row_reference_inserted,1,,,
gtk_tree_row_reference_reordered,0,,,
gtk_tree_row_reference_reordered,1,,,
gtk_tree_row_reference_reordered,2,,,
gtk_tree_row_reference_reordered,3,,,
gtk_tree_row_reference_valid,0,,,
gtk_tree_selection_count_selected_rows,0,,,
gtk_tree_selection_get_mode,0,,,
gtk_tree_selection_get_select_function,0,,,
gtk_tree_selection_get_selected,0,,,
gtk_tree_selection_get_selected,1,,,
gtk_tree_selection_get_selected,2,,,
gtk_tree_selection_get_selected_rows,0,,,
gtk_tree_selection_get_selected_rows,1,,,
gtk_tree_selection_get_tree_view,0,,,
gtk_tree_selection_get_user_data,0,,,
gtk_tree_selection_iter_is_selected,0,,,
gtk_tree_selection_iter_is_selected,1,,,
gtk_tree_selection_path_is_selected,0,,,
gtk_tree_selection_path_is_selected,1,,,
gtk_tree_selection_select_all,0,,,
gtk_tree_selection_select_iter,0,,,
gtk_tree_selection_select_iter,1,,,
gtk_tree_selection_select_path,0,,,
gtk_tree_selection_select_path,1,,,
gtk_tree_selection_select_range,0,,,
gtk_tree_selection_select_range,1,,,
gtk_tree_selection_select_range,2,,,
gtk_tree_selection_selected_foreach,0,,,
gtk_tree_selection_selected_foreach,1,,,
gtk_tree_selection_selected_foreach,2,,,
gtk_tree_selection_set_mode,0,,,
gtk_tree_selection_set_mode,1,,,
gtk_tree_selection_set_select_function,0,,,
gtk_tree_selection_set_select_function,1,,,
gtk_tree_selection_set_select_function,2,,,
gtk_tree_selection_set_select_function,3,,,
gtk_tree_selection_unselect_all,0,,,
gtk_tree_selection_unselect_iter,0,,,
gtk_tree_selection_unselect_iter,1,,,
gtk_tree_selection_unselect_path,0,,,
gtk_tree_selection_unselect_path,1,,,
gtk_tree_selection_unselect_range,0,,,
gtk_tree_selection_unselect_range,1,,,
gtk_tree_selection_unselect_range,2,,,
gtk_tree_set_row_drag_data,0,,,
gtk_tree_set_row_drag_data,1,,,
gtk_tree_set_row_drag_data,2,,,
gtk_tree_sortable_get_sort_column_id,0,,,
gtk_tree_sortable_get_sort_column_id,1,,,
gtk_tree_sortable_get_sort_column_id,2,,,
gtk_tree_sortable_has_default_sort_func,0,,,
gtk_tree_sortable_set_default_sort_func,0,,,
gtk_tree_sortable_set_default_sort_func,1,,,
gtk_tree_sortable_set_default_sort_func,2,,,
gtk_tree_sortable_set_default_sort_func,3,,,
gtk_tree_sortable_set_sort_column_id,0,,,
gtk_tree_sortable_set_sort_column_id,1,,,
gtk_tree_sortable_set_sort_column_id,2,,,
gtk_tree_sortable_set_sort_func,0,,,
gtk_tree_sortable_set_sort_func,1,,,
gtk_tree_sortable_set_sort_func,2,,,
gtk_tree_sortable_set_sort_func,3,,,
gtk_tree_sortable_set_sort_func,4,,,
gtk_tree_sortable_sort_column_changed,0,,,
gtk_tree_store_append,0,,,
gtk_tree_store_append,1,,,
gtk_tree_store_append,2,,,
gtk_tree_store_clear,0,,,
gtk_tree_store_insert,0,,,
gtk_tree_store_insert,1,,,
gtk_tree_store_insert,2,,,
gtk_tree_store_insert,3,,,
gtk_tree_store_insert_after,0,,,
gtk_tree_store_insert_after,1,,,
gtk_tree_store_insert_after,2,,,
gtk_tree_store_insert_after,3,,,
gtk_tree_store_insert_before,0,,,
gtk_tree_store_insert_before,1,,,
gtk_tree_store_insert_before,2,,,
gtk_tree_store_insert_before,3,,,
gtk_tree_store_insert_with_values,0,,,
gtk_tree_store_insert_with_values,1,,,
gtk_tree_store_insert_with_values,2,,,
gtk_tree_store_insert_with_values,3,,,
gtk_tree_store_insert_with_values,4,,,
gtk_tree_store_insert_with_valuesv,0,,,
gtk_tree_store_insert_with_valuesv,1,,,
gtk_tree_store_insert_with_valuesv,2,,,
gtk_tree_store_insert_with_valuesv,3,,,
gtk_tree_store_insert_with_valuesv,4,,,6
gtk_tree_store_insert_with_valuesv,5,,,6
gtk_tree_store_insert_with_valuesv,6,,,
gtk_tree_store_is_ancestor,0,,,
gtk_tree_store_is_ancestor,1,,,
gtk_tree_store_is_ancestor,2,,,
gtk_tree_store_iter_depth,0,,,
gtk_tree_store_iter_depth,1,,,
